,x
TCGA-2J-AAB1-01,0.431602816936
TCGA-2J-AAB4-01,0.36771901063199997
TCGA-2J-AAB6-01,0.462813834286
TCGA-2J-AAB8-01,0.312276499895
TCGA-2J-AAB9-01,0.409846689048
TCGA-2J-AABA-01,0.321266800205
TCGA-2J-AABE-01,0.332201642611
TCGA-2J-AABF-01,0.26156736615299997
TCGA-2J-AABH-01,0.472808468374
TCGA-2J-AABI-01,0.487705205815
TCGA-2J-AABK-01,0.382236298877
TCGA-2J-AABO-01,0.527755947619
TCGA-2J-AABP-01,0.221586660849
TCGA-2J-AABR-01,0.282398994268
TCGA-2J-AABT-01,0.303462266925
TCGA-2J-AABU-01,0.459773854499
TCGA-2J-AABV-01,0.511252250344
TCGA-2L-AAQA-01,0.617881695532
TCGA-2L-AAQE-01,0.437989819189
TCGA-2L-AAQI-01,0.39453869799
TCGA-2L-AAQJ-01,0.42215839267300004
TCGA-2L-AAQL-01,0.300808979703
TCGA-2L-AAQM-01,0.6611889033789999
TCGA-3A-A9I5-01,0.407731411276
TCGA-3A-A9I7-01,0.312847000277
TCGA-3A-A9I9-01,0.38452525623899997
TCGA-3A-A9IB-01,0.3672611034
TCGA-3A-A9IC-01,0.421589981425
TCGA-3A-A9IH-01,0.42204794518100003
TCGA-3A-A9IJ-01,0.6854692846100001
TCGA-3A-A9IL-01,0.514663957262
TCGA-3A-A9IN-01,0.566142980637
TCGA-3A-A9IO-01,0.542605671621
TCGA-3A-A9IR-01,0.630464934474
TCGA-3A-A9IS-01,0.417227200442
TCGA-3A-A9IU-01,0.480166174632
TCGA-3A-A9IV-01,0.677408299241
TCGA-3A-A9IX-01,0.235604521836
TCGA-3A-A9IZ-01,0.47553865442500004
TCGA-3A-A9J0-01,0.439974847214
TCGA-3E-AAAY-01,0.21772447527199998
TCGA-3E-AAAZ-01,0.375074914524
TCGA-F2-6879-01,0.592312901424
TCGA-F2-6880-01,0.348790221333
TCGA-F2-7273-01,0.276652906892
TCGA-F2-7276-01,0.34894403867299995
TCGA-F2-A44G-01,0.351380734677
TCGA-F2-A44H-01,0.283581299118
TCGA-F2-A7TX-01,0.38668024750200003
TCGA-F2-A8YN-01,0.444192074574
TCGA-FB-A4P5-01,0.277888818166
TCGA-FB-A545-01,0.66445758014
TCGA-FB-A5VM-01,0.314460409579
TCGA-FB-A78T-01,0.465021563885
TCGA-FB-A7DR-01,0.42235987739200004
TCGA-FB-AAPP-01,0.741078563706
TCGA-FB-AAPQ-01,0.470649544081
TCGA-FB-AAPS-01,0.23397857717700002
TCGA-FB-AAPU-01,0.565559411108
TCGA-FB-AAPY-01,0.380896637069
TCGA-FB-AAPZ-01,0.5494631481260001
TCGA-FB-AAQ0-01,0.548774153317
TCGA-FB-AAQ1-01,0.38880288166500004
TCGA-FB-AAQ2-01,0.49618011009499996
TCGA-FB-AAQ3-01,0.325207987607
TCGA-FB-AAQ6-01,0.48089837025
TCGA-H6-8124-01,0.6198684322169999
TCGA-H6-A45N-01,0.31523706869199997
TCGA-H8-A6C1-01,0.41015540954499996
TCGA-HV-A5A3-01,0.618528586668
TCGA-HV-A5A4-01,0.40227818135399995
TCGA-HV-A5A5-01,0.355575102013
TCGA-HV-A5A6-01,0.5168062881800001
TCGA-HV-A7OL-01,0.37127852647200005
TCGA-HV-A7OP-01,0.714271273747
TCGA-HV-AA8V-01,0.27442708672
TCGA-HV-AA8X-01,0.5676012310490001
TCGA-HZ-7289-01,0.619082825374
TCGA-HZ-7918-01,0.269040892121
TCGA-HZ-7919-01,0.42795841251999994
TCGA-HZ-7920-01,0.268066743944
TCGA-HZ-7922-01,0.47284415709100003
TCGA-HZ-7923-01,0.271335809281
TCGA-HZ-7924-01,0.424509803623
TCGA-HZ-7925-01,0.283193621623
TCGA-HZ-7926-01,0.403836573838
TCGA-HZ-8001-01,0.23856303568000004
TCGA-HZ-8002-01,0.296883544408
TCGA-HZ-8003-01,0.246825042482
TCGA-HZ-8005-01,0.288477288755
TCGA-HZ-8315-01,0.363162043986
TCGA-HZ-8317-01,0.311424191334
TCGA-HZ-8519-01,0.254181887856
TCGA-HZ-8636-01,0.306538201105
TCGA-HZ-8637-01,0.233159074721
TCGA-HZ-8638-01,0.452111766403
TCGA-HZ-A49G-01,0.24689546785100003
TCGA-HZ-A49H-01,0.26689325015
TCGA-HZ-A49I-01,0.32836158528299997
TCGA-HZ-A4BH-01,0.383433354266
TCGA-HZ-A4BK-01,0.28156483803800003
TCGA-HZ-A77O-01,0.376184050296
TCGA-HZ-A77P-01,0.276942779824
TCGA-HZ-A77Q-01,0.218513945482
TCGA-HZ-A8P0-01,0.35050211026
TCGA-HZ-A8P1-01,0.585376330844
TCGA-HZ-A9TJ-01,0.553296351423
TCGA-IB-7644-01,0.548533667083
TCGA-IB-7645-01,0.214085301421
TCGA-IB-7646-01,0.511034924542
TCGA-IB-7647-01,0.292078360232
TCGA-IB-7649-01,0.322504224736
TCGA-IB-7651-01,0.23176164436299998
TCGA-IB-7652-01,0.268663223743
TCGA-IB-7654-01,0.396817229981
TCGA-IB-7885-01,0.217535065909
TCGA-IB-7886-01,0.43288041048299997
TCGA-IB-7887-01,0.297758869303
TCGA-IB-7888-01,0.32809283264899997
TCGA-IB-7889-01,0.20428946441399998
TCGA-IB-7890-01,0.37773516140600005
TCGA-IB-7891-01,0.28542625954
TCGA-IB-7893-01,0.270660138132
TCGA-IB-7897-01,0.23079406264199998
TCGA-IB-8126-01,0.336044735397
TCGA-IB-8127-01,0.41925714437399997
TCGA-IB-A5SO-01,0.259879121504
TCGA-IB-A5SP-01,0.533068936244
TCGA-IB-A5SQ-01,0.220723127146
TCGA-IB-A5SS-01,0.41507239927100004
TCGA-IB-A5ST-01,0.210516770169
TCGA-IB-A6UF-01,0.60373396802
TCGA-IB-A6UG-01,0.373740151299
TCGA-IB-A7LX-01,0.595695645156
TCGA-IB-A7M4-01,0.464851449418
TCGA-IB-AAUM-01,0.364935384303
TCGA-IB-AAUN-01,0.48048630449100005
TCGA-IB-AAUO-01,0.350927216536
TCGA-IB-AAUP-01,0.281193113899
TCGA-IB-AAUQ-01,0.38025333675399997
TCGA-IB-AAUR-01,0.393074822308
TCGA-IB-AAUS-01,0.342638141981
TCGA-IB-AAUT-01,0.274766217553
TCGA-IB-AAUU-01,0.477412126201
TCGA-IB-AAUV-01,0.247143848931
TCGA-IB-AAUW-01,0.335915848509
TCGA-LB-A7SX-01,0.529115392679
TCGA-LB-A8F3-01,0.387913315685
TCGA-LB-A9Q5-01,0.314619707117
TCGA-M8-A5N4-01,0.294021201306
TCGA-OE-A75W-01,0.45238869749099997
TCGA-PZ-A5RE-01,0.458156527034
TCGA-Q3-A5QY-01,0.25446373088199997
TCGA-Q3-AA2A-01,0.416026259856
TCGA-RB-A7B8-01,0.26617616256099996
TCGA-RB-AA9M-01,0.426015759356
TCGA-RL-AAAS-01,0.34283281328500004
TCGA-S4-A8RM-01,0.47755957738899996
TCGA-S4-A8RO-01,0.568492503674
TCGA-S4-A8RP-01,0.401360183537
TCGA-US-A774-01,0.348369345815
TCGA-US-A776-01,0.6867214457240001
TCGA-US-A779-01,0.553954839938
TCGA-US-A77E-01,0.38741374650399996
TCGA-US-A77G-01,0.43873954198200005
TCGA-US-A77J-01,0.27838049460000003
TCGA-XD-AAUG-01,0.255768178068
TCGA-XD-AAUH-01,0.236801922687
TCGA-XD-AAUI-01,0.342736570617
TCGA-XD-AAUL-01,0.343400271525
TCGA-XN-A8T3-01,0.377336425431
TCGA-XN-A8T5-01,0.229467466394
TCGA-YB-A89D-01,0.26708808824499997
TCGA-YH-A8SY-01,0.340928939397
TCGA-YY-A8LH-01,0.482932270481
TCGA-Z5-AAPL-01,0.224148658746
